order_id,product_id,category,region,supplier,channel,customer_segment,price,shipping_days,customer_rating,return_flag
O04447,P0042,Clothing,Central,Supplier_7,Mobile App,New,401.59,7,2.7,1
O04448,P0390,Home Decor,South,Supplier_3,Website,Returning,173.75,5,4.4,0
O04449,P0009,Toys,West,Supplier_5,Third-party,Loyal,368.13,5,1.6,0
O04450,P0145,Home Decor,North,Supplier_10,Website,Loyal,215.81,1,2.1,1
O04451,P0073,Electronics,East,Supplier_5,Third-party,Returning,293.4,8,1.4,0
O04452,P0490,Beauty,Central,Supplier_10,Mobile App,Loyal,417.98,4,1.8,0
O04453,P0496,Beauty,West,Supplier_2,Website,Returning,404.04,5,2.0,0
O04454,P0178,Toys,West,Supplier_1,Website,Loyal,434.55,2,4.7,0
O04455,P0273,Beauty,South,Supplier_4,Website,Returning,39.21,1,1.3,1
O04456,P0360,Beauty,South,Supplier_10,Third-party,New,349.1,9,2.7,0
O04457,P0472,Clothing,North,Supplier_8,Website,Returning,78.59,2,3.1,0
O04458,P0355,Electronics,East,Supplier_7,Third-party,Returning,213.75,6,4.6,0
O04459,P0384,Toys,East,Supplier_2,Website,Returning,278.81,1,5.0,0
O04460,P0329,Beauty,North,Supplier_2,Mobile App,New,207.34,1,4.0,0
O04461,P0119,Home Decor,North,Supplier_8,Third-party,New,264.61,9,4.9,0
O04462,P0021,Electronics,East,Supplier_4,Mobile App,Returning,498.3,4,4.1,0
O04463,P0109,Beauty,West,Supplier_8,Website,Returning,76.26,9,4.9,0
O04464,P0254,Electronics,South,Supplier_5,Mobile App,Returning,340.97,5,3.8,0
O04465,P0462,Toys,Central,Supplier_4,Website,Returning,204.04,7,1.3,0
O04466,P0477,Books,South,Supplier_2,Website,New,75.17,1,2.6,0
O04467,P0419,Electronics,Central,Supplier_10,Mobile App,Loyal,87.78,6,3.6,0
O04468,P0162,Clothing,West,Supplier_8,Mobile App,New,475.14,8,2.4,0
O04469,P0435,Electronics,East,Supplier_6,Third-party,Returning,441.0,1,2.1,0
O04470,P0096,Books,West,Supplier_1,Third-party,New,454.45,9,3.3,1
O04471,P0229,Clothing,Central,Supplier_4,Third-party,Loyal,495.85,3,4.7,0
O04472,P0232,Electronics,West,Supplier_10,Third-party,Loyal,112.07,1,1.1,1
O04473,P0436,Clothing,East,Supplier_10,Mobile App,Returning,184.17,1,4.1,0
O04474,P0420,Electronics,West,Supplier_6,Mobile App,New,337.92,6,3.9,1
O04475,P0281,Home Decor,East,Supplier_10,Third-party,New,247.06,6,4.9,1
O04476,P0176,Books,West,Supplier_10,Website,Returning,215.01,1,4.7,0
O04477,P0223,Toys,Central,Supplier_7,Mobile App,Loyal,185.33,3,4.0,0
O04478,P0160,Home Decor,West,Supplier_7,Website,Returning,300.95,7,3.1,0
O04479,P0250,Books,North,Supplier_2,Website,New,292.04,3,1.8,0
O04480,P0045,Electronics,Central,Supplier_7,Mobile App,Loyal,89.11,3,3.2,0
O04481,P0442,Home Decor,East,Supplier_1,Mobile App,Returning,241.15,3,4.1,0
O04482,P0347,Toys,East,Supplier_6,Third-party,New,281.2,7,4.6,0
O04483,P0393,Home Decor,North,Supplier_10,Mobile App,Returning,289.44,4,4.2,0
O04484,P0316,Beauty,West,Supplier_2,Website,New,112.95,4,1.8,0
O04485,P0361,Toys,South,Supplier_7,Third-party,New,373.71,3,3.4,0
O04486,P0031,Electronics,West,Supplier_5,Website,New,22.35,9,2.3,0
O04487,P0341,Electronics,South,Supplier_5,Mobile App,Loyal,183.87,2,1.0,0
O04488,P0401,Toys,South,Supplier_3,Website,New,392.3,4,1.8,1
O04489,P0472,Beauty,East,Supplier_6,Third-party,New,286.31,8,1.5,0
O04490,P0352,Books,West,Supplier_7,Third-party,New,137.97,6,4.4,0
O04491,P0083,Electronics,Central,Supplier_2,Website,New,350.53,7,2.0,1
O04492,P0418,Electronics,North,Supplier_5,Mobile App,New,288.02,7,2.1,0
O04493,P0180,Home Decor,South,Supplier_3,Mobile App,New,400.16,2,4.8,0
O04494,P0353,Home Decor,South,Supplier_5,Third-party,Loyal,370.16,4,2.5,0
O04495,P0190,Beauty,East,Supplier_5,Mobile App,New,308.95,6,1.0,0
O04496,P0007,Beauty,Central,Supplier_7,Third-party,New,249.21,3,2.1,1
O04497,P0108,Beauty,West,Supplier_8,Website,Returning,75.26,9,1.5,0
O04498,P0477,Home Decor,East,Supplier_6,Website,Returning,138.05,4,1.4,1
O04499,P0198,Books,Central,Supplier_5,Third-party,New,215.36,2,1.3,0
O04500,P0238,Home Decor,North,Supplier_2,Third-party,Returning,303.66,6,3.4,1
O04501,P0011,Clothing,North,Supplier_5,Mobile App,Returning,261.72,1,1.8,0
O04502,P0112,Electronics,North,Supplier_2,Mobile App,Loyal,151.21,6,2.4,0
O04503,P0408,Toys,South,Supplier_7,Third-party,Returning,13.17,1,4.4,0
O04504,P0195,Electronics,East,Supplier_8,Third-party,Returning,253.16,8,2.7,1
O04505,P0107,Beauty,East,Supplier_10,Website,New,149.96,5,4.7,0
O04506,P0032,Electronics,East,Supplier_4,Third-party,Loyal,369.96,6,3.0,0
O04507,P0159,Electronics,North,Supplier_9,Mobile App,New,21.73,2,2.6,0
O04508,P0487,Clothing,South,Supplier_7,Mobile App,Returning,296.57,2,4.0,0
O04509,P0071,Books,North,Supplier_8,Third-party,Returning,471.32,9,1.3,0
O04510,P0391,Beauty,West,Supplier_2,Third-party,Loyal,95.46,3,1.4,0
O04511,P0078,Home Decor,North,Supplier_5,Website,Returning,241.11,6,3.6,1
O04512,P0279,Toys,Central,Supplier_3,Third-party,New,54.8,5,2.9,1
O04513,P0373,Books,Central,Supplier_2,Mobile App,Returning,316.58,4,4.2,0
O04514,P0301,Electronics,East,Supplier_9,Website,Returning,279.76,2,4.7,0
O04515,P0341,Clothing,East,Supplier_5,Website,New,209.61,8,2.6,0
O04516,P0370,Toys,South,Supplier_8,Mobile App,New,265.47,7,3.4,0
O04517,P0206,Home Decor,Central,Supplier_7,Website,New,449.32,2,3.0,0
O04518,P0264,Home Decor,North,Supplier_3,Website,Loyal,106.18,6,4.9,0
O04519,P0202,Beauty,North,Supplier_5,Mobile App,New,21.06,8,4.3,0
O04520,P0307,Home Decor,East,Supplier_1,Mobile App,New,432.22,7,4.6,0
O04521,P0153,Home Decor,East,Supplier_6,Website,New,292.79,1,2.0,0
O04522,P0014,Books,Central,Supplier_5,Third-party,New,446.42,5,4.1,1
O04523,P0467,Home Decor,East,Supplier_4,Mobile App,Returning,302.5,2,2.1,1
O04524,P0119,Books,Central,Supplier_2,Third-party,New,406.98,6,1.8,0
O04525,P0465,Books,South,Supplier_8,Website,Loyal,220.54,7,4.8,1
O04526,P0099,Beauty,Central,Supplier_5,Mobile App,Returning,377.43,7,1.1,0
O04527,P0124,Home Decor,North,Supplier_10,Website,New,457.39,3,4.9,0
O04528,P0402,Books,Central,Supplier_4,Mobile App,Loyal,290.34,7,1.6,1
O04529,P0145,Electronics,West,Supplier_8,Mobile App,Loyal,98.58,5,4.3,1
O04530,P0051,Books,Central,Supplier_10,Third-party,Loyal,141.71,8,2.1,0
O04531,P0393,Home Decor,East,Supplier_3,Third-party,Loyal,107.34,8,2.4,0
O04532,P0012,Electronics,South,Supplier_6,Third-party,Loyal,130.96,7,1.9,0
O04533,P0077,Beauty,North,Supplier_1,Mobile App,Loyal,160.14,6,3.3,0
O04534,P0278,Home Decor,West,Supplier_1,Website,Loyal,282.02,2,2.4,0
O04535,P0192,Clothing,East,Supplier_9,Mobile App,Returning,298.12,6,3.6,1
O04536,P0194,Clothing,Central,Supplier_6,Website,New,218.98,9,1.1,0
O04537,P0120,Toys,West,Supplier_9,Third-party,Loyal,311.56,2,1.3,1
O04538,P0427,Books,East,Supplier_7,Mobile App,Loyal,49.97,1,1.4,1
O04539,P0036,Beauty,North,Supplier_1,Website,Loyal,53.02,5,2.7,0
O04540,P0032,Clothing,South,Supplier_9,Mobile App,New,94.2,6,4.3,0
O04541,P0098,Books,South,Supplier_7,Mobile App,Returning,263.86,3,4.6,0
O04542,P0282,Books,North,Supplier_6,Mobile App,Loyal,114.86,8,2.0,0
O04543,P0168,Home Decor,North,Supplier_3,Mobile App,New,148.81,7,3.3,0
O04544,P0421,Electronics,South,Supplier_6,Third-party,Loyal,206.15,2,4.1,0
O04545,P0165,Books,West,Supplier_8,Third-party,New,407.81,7,2.2,0
O04546,P0486,Home Decor,South,Supplier_5,Third-party,Returning,16.79,1,2.6,0
O04547,P0115,Books,Central,Supplier_8,Mobile App,Returning,328.2,9,3.1,0
O04548,P0023,Beauty,Central,Supplier_6,Website,New,337.75,7,1.5,1
O04549,P0124,Clothing,South,Supplier_9,Third-party,New,401.34,6,1.1,0
O04550,P0276,Electronics,Central,Supplier_2,Website,New,467.05,2,1.6,0
O04551,P0191,Books,West,Supplier_8,Mobile App,Returning,19.87,3,3.5,0
O04552,P0280,Home Decor,Central,Supplier_8,Website,Loyal,85.35,1,1.3,0
O04553,P0331,Beauty,South,Supplier_3,Website,Loyal,444.22,5,1.8,0
O04554,P0291,Electronics,North,Supplier_5,Mobile App,Returning,234.67,9,2.4,1
O04555,P0121,Toys,Central,Supplier_2,Website,New,286.65,6,1.3,1
O04556,P0467,Electronics,North,Supplier_8,Third-party,Returning,334.88,5,1.8,0
O04557,P0159,Home Decor,West,Supplier_5,Mobile App,Loyal,342.74,3,4.6,0
O04558,P0449,Electronics,West,Supplier_3,Mobile App,Returning,466.55,5,1.1,0
O04559,P0207,Electronics,South,Supplier_10,Third-party,Loyal,498.51,8,3.6,1
O04560,P0336,Books,West,Supplier_7,Third-party,Returning,362.88,2,2.5,1
O04561,P0292,Toys,East,Supplier_1,Website,Returning,150.74,5,3.7,0
O04562,P0206,Clothing,East,Supplier_1,Website,Loyal,441.08,6,3.4,0
O04563,P0076,Home Decor,West,Supplier_2,Website,Returning,34.12,8,1.9,0
O04564,P0291,Electronics,South,Supplier_6,Mobile App,New,123.23,8,4.4,0
O04565,P0361,Toys,Central,Supplier_5,Website,New,449.72,5,3.0,0
O04566,P0128,Electronics,East,Supplier_1,Mobile App,Loyal,135.53,9,4.3,1
O04567,P0173,Clothing,South,Supplier_1,Website,New,118.12,4,2.6,1
O04568,P0402,Toys,East,Supplier_6,Mobile App,New,77.68,9,4.9,0
O04569,P0366,Beauty,Central,Supplier_4,Website,Loyal,430.96,7,4.1,0
O04570,P0223,Clothing,South,Supplier_3,Third-party,New,255.03,6,4.9,0
O04571,P0492,Electronics,West,Supplier_8,Mobile App,Loyal,340.7,4,3.1,0
O04572,P0368,Books,South,Supplier_9,Third-party,Returning,127.14,2,2.9,0
O04573,P0074,Clothing,North,Supplier_9,Mobile App,Loyal,381.44,8,4.0,1
O04574,P0478,Electronics,South,Supplier_3,Website,Returning,382.4,6,4.5,1
O04575,P0387,Toys,East,Supplier_7,Website,Returning,163.17,3,4.9,0
O04576,P0114,Home Decor,North,Supplier_5,Mobile App,New,211.23,7,2.3,1
O04577,P0345,Electronics,West,Supplier_2,Third-party,Loyal,112.75,7,4.2,0
O04578,P0247,Toys,West,Supplier_10,Third-party,Loyal,488.51,6,1.8,1
O04579,P0297,Electronics,South,Supplier_3,Website,Loyal,326.35,2,3.2,0
O04580,P0386,Clothing,West,Supplier_7,Third-party,Returning,467.93,8,1.7,0
O04581,P0197,Beauty,East,Supplier_3,Mobile App,New,158.66,1,2.4,0
O04582,P0280,Books,North,Supplier_9,Mobile App,Loyal,393.13,1,4.7,0
O04583,P0197,Books,West,Supplier_9,Website,Loyal,385.27,6,1.6,0
O04584,P0472,Beauty,South,Supplier_3,Third-party,Loyal,348.91,5,3.5,0
O04585,P0066,Home Decor,North,Supplier_8,Website,Loyal,483.16,9,3.4,0
O04586,P0192,Clothing,East,Supplier_4,Mobile App,New,202.84,7,1.5,1
O04587,P0136,Electronics,North,Supplier_1,Website,Loyal,74.05,2,2.3,1
O04588,P0252,Home Decor,East,Supplier_7,Website,New,339.14,7,3.3,0
O04589,P0039,Electronics,North,Supplier_8,Third-party,Returning,367.36,3,1.7,0
O04590,P0444,Home Decor,East,Supplier_8,Website,Loyal,291.78,1,4.2,0
O04591,P0226,Home Decor,East,Supplier_10,Website,Returning,111.34,8,4.9,0
O04592,P0101,Beauty,West,Supplier_3,Mobile App,Returning,257.18,3,1.9,0
O04593,P0265,Toys,South,Supplier_4,Third-party,Loyal,162.97,8,1.7,0
O04594,P0366,Beauty,East,Supplier_3,Third-party,Returning,219.46,7,2.8,0
O04595,P0123,Clothing,South,Supplier_6,Website,Loyal,326.16,2,4.0,1
O04596,P0222,Clothing,West,Supplier_5,Third-party,New,375.16,1,2.1,0
O04597,P0365,Toys,Central,Supplier_9,Third-party,Loyal,123.79,7,1.1,0
O04598,P0257,Toys,South,Supplier_7,Third-party,Returning,208.61,1,3.2,0
O04599,P0153,Books,South,Supplier_6,Website,Loyal,141.89,6,4.8,1
O04600,P0417,Beauty,East,Supplier_5,Third-party,Loyal,107.33,8,2.6,0
O04601,P0230,Books,North,Supplier_6,Third-party,Loyal,393.86,7,2.7,1
O04602,P0393,Toys,Central,Supplier_2,Website,Returning,455.53,4,4.9,0
O04603,P0380,Toys,North,Supplier_8,Mobile App,Loyal,191.41,1,3.8,0
O04604,P0171,Home Decor,North,Supplier_10,Website,Returning,378.13,1,3.9,0
O04605,P0288,Beauty,East,Supplier_6,Mobile App,New,449.53,4,3.3,0
O04606,P0392,Beauty,South,Supplier_4,Third-party,Returning,424.6,5,4.9,0
O04607,P0497,Clothing,North,Supplier_5,Mobile App,Loyal,99.58,7,3.8,1
O04608,P0413,Electronics,West,Supplier_8,Mobile App,Returning,478.58,4,4.6,0
O04609,P0168,Clothing,West,Supplier_7,Mobile App,New,194.57,1,3.8,0
O04610,P0103,Home Decor,North,Supplier_1,Website,Loyal,176.23,7,3.9,0
O04611,P0315,Toys,Central,Supplier_6,Website,New,40.59,2,2.2,0
O04612,P0030,Clothing,Central,Supplier_6,Third-party,Loyal,248.23,2,2.2,0
O04613,P0040,Electronics,North,Supplier_5,Third-party,Returning,63.42,8,4.1,0
O04614,P0330,Beauty,North,Supplier_2,Third-party,Loyal,131.78,5,2.2,0
O04615,P0042,Beauty,South,Supplier_3,Mobile App,New,165.3,2,3.3,0
O04616,P0105,Beauty,North,Supplier_9,Third-party,New,406.32,5,2.0,1
O04617,P0251,Beauty,South,Supplier_2,Website,Loyal,438.99,8,4.3,0
O04618,P0242,Toys,East,Supplier_2,Third-party,Loyal,158.21,6,1.4,0
O04619,P0322,Home Decor,East,Supplier_2,Mobile App,Loyal,430.76,3,4.3,0
O04620,P0133,Beauty,South,Supplier_10,Mobile App,Loyal,430.04,8,3.4,0
O04621,P0456,Electronics,North,Supplier_8,Website,Loyal,384.68,9,1.7,0
O04622,P0091,Toys,West,Supplier_1,Website,New,81.88,5,3.2,0
O04623,P0057,Beauty,East,Supplier_9,Third-party,New,348.26,2,2.1,0
O04624,P0265,Electronics,Central,Supplier_8,Mobile App,Returning,473.06,2,2.3,0
O04625,P0087,Toys,West,Supplier_4,Website,New,344.44,7,2.4,0
O04626,P0461,Books,West,Supplier_3,Third-party,Returning,172.49,1,1.3,0
O04627,P0374,Electronics,South,Supplier_2,Website,Loyal,255.28,2,4.9,0
O04628,P0198,Beauty,North,Supplier_5,Website,Returning,326.41,4,1.1,0
O04629,P0455,Clothing,South,Supplier_6,Mobile App,New,260.18,1,3.6,1
O04630,P0374,Toys,West,Supplier_5,Third-party,Returning,68.78,4,2.5,1
O04631,P0422,Home Decor,East,Supplier_6,Third-party,Returning,162.91,5,3.6,0
O04632,P0374,Home Decor,East,Supplier_10,Third-party,Loyal,403.17,9,2.4,0
O04633,P0181,Toys,South,Supplier_5,Third-party,New,432.09,1,3.7,0
O04634,P0007,Beauty,Central,Supplier_6,Mobile App,New,77.28,5,3.9,0
O04635,P0400,Beauty,Central,Supplier_3,Third-party,Returning,476.67,2,3.8,0
O04636,P0239,Clothing,East,Supplier_6,Third-party,Returning,171.12,9,1.5,0
O04637,P0204,Books,West,Supplier_1,Website,Returning,334.53,6,3.6,0
O04638,P0009,Beauty,East,Supplier_4,Website,Returning,378.39,2,2.1,0
O04639,P0150,Electronics,North,Supplier_3,Mobile App,Loyal,407.85,3,1.1,0
O04640,P0474,Beauty,North,Supplier_6,Third-party,Loyal,473.42,8,2.7,0
O04641,P0432,Home Decor,North,Supplier_4,Third-party,Loyal,163.33,1,2.7,0
O04642,P0063,Beauty,South,Supplier_3,Mobile App,Returning,430.67,3,2.9,0
O04643,P0265,Electronics,West,Supplier_10,Website,New,74.53,1,3.8,0
O04644,P0172,Toys,East,Supplier_6,Third-party,Returning,355.47,8,2.2,0
O04645,P0358,Beauty,Central,Supplier_2,Third-party,Returning,373.57,1,2.3,0
O04646,P0474,Beauty,South,Supplier_8,Mobile App,Loyal,342.08,5,1.2,1
O04647,P0094,Beauty,North,Supplier_10,Website,New,133.63,4,3.7,0
O04648,P0427,Beauty,East,Supplier_7,Website,New,437.79,7,3.3,0
O04649,P0054,Home Decor,East,Supplier_2,Mobile App,New,92.74,5,2.4,0
O04650,P0026,Toys,South,Supplier_8,Third-party,Returning,36.28,8,3.8,0
O04651,P0316,Books,East,Supplier_10,Website,Returning,361.56,1,3.1,0
O04652,P0272,Electronics,Central,Supplier_10,Website,New,242.98,5,2.9,0
O04653,P0101,Beauty,East,Supplier_10,Mobile App,Loyal,426.06,4,3.0,0
O04654,P0034,Toys,North,Supplier_4,Third-party,New,197.86,3,3.5,0
O04655,P0178,Books,East,Supplier_8,Website,Returning,92.46,5,3.6,0
O04656,P0093,Clothing,South,Supplier_6,Website,Returning,419.86,3,2.2,0
O04657,P0250,Books,Central,Supplier_3,Website,New,278.97,8,1.6,1
O04658,P0072,Books,South,Supplier_1,Mobile App,Returning,102.71,3,1.6,0
O04659,P0056,Clothing,Central,Supplier_2,Third-party,Returning,362.99,1,3.6,0
O04660,P0365,Electronics,South,Supplier_8,Mobile App,Loyal,260.45,9,4.5,0
O04661,P0145,Electronics,South,Supplier_5,Mobile App,Returning,306.11,9,2.6,1
O04662,P0273,Books,South,Supplier_6,Third-party,New,235.84,6,1.7,0
O04663,P0011,Electronics,North,Supplier_8,Third-party,Loyal,416.07,1,4.0,0
O04664,P0080,Beauty,North,Supplier_4,Website,Loyal,416.49,8,4.3,0
O04665,P0107,Electronics,Central,Supplier_6,Website,New,357.6,2,4.5,0
O04666,P0082,Electronics,East,Supplier_2,Mobile App,Loyal,61.65,9,3.4,1
O04667,P0121,Clothing,South,Supplier_3,Website,Returning,421.04,8,4.4,1
O04668,P0109,Home Decor,Central,Supplier_6,Mobile App,Returning,338.8,3,1.1,0
O04669,P0069,Beauty,Central,Supplier_9,Mobile App,Returning,351.54,5,1.4,0
O04670,P0159,Home Decor,Central,Supplier_7,Third-party,New,187.86,9,1.4,0
O04671,P0475,Electronics,South,Supplier_3,Mobile App,Loyal,440.85,1,3.9,0
O04672,P0327,Toys,North,Supplier_10,Website,New,365.43,9,1.3,1
O04673,P0474,Books,North,Supplier_4,Third-party,Returning,65.17,4,3.0,0
O04674,P0425,Beauty,West,Supplier_9,Website,Loyal,209.81,4,2.9,0
O04675,P0390,Clothing,South,Supplier_3,Third-party,Returning,444.33,4,2.2,1
O04676,P0305,Beauty,West,Supplier_2,Third-party,New,33.13,9,4.5,0
O04677,P0296,Electronics,Central,Supplier_2,Mobile App,New,481.09,6,1.7,1
O04678,P0089,Electronics,South,Supplier_9,Mobile App,Returning,342.79,8,2.4,0
O04679,P0228,Beauty,East,Supplier_1,Third-party,New,319.37,4,4.1,0
O04680,P0164,Clothing,East,Supplier_8,Website,New,142.57,3,1.1,0
O04681,P0197,Books,North,Supplier_6,Third-party,New,131.91,1,3.7,0
O04682,P0083,Toys,North,Supplier_5,Website,Returning,471.61,7,4.3,0
O04683,P0065,Home Decor,East,Supplier_2,Third-party,New,156.15,4,4.7,0
O04684,P0064,Clothing,West,Supplier_4,Mobile App,Loyal,390.0,8,4.5,0
O04685,P0223,Toys,East,Supplier_7,Mobile App,Loyal,202.63,3,2.3,0
O04686,P0496,Electronics,Central,Supplier_6,Mobile App,Returning,78.23,1,3.3,1
O04687,P0053,Home Decor,Central,Supplier_4,Website,Returning,15.25,5,1.3,0
O04688,P0029,Electronics,South,Supplier_5,Mobile App,Returning,276.69,2,2.0,0
O04689,P0247,Clothing,West,Supplier_2,Mobile App,Returning,488.13,3,1.4,0
O04690,P0141,Toys,South,Supplier_4,Third-party,Returning,190.88,6,2.3,0
O04691,P0360,Toys,South,Supplier_6,Website,Loyal,185.02,3,4.5,0
O04692,P0327,Home Decor,Central,Supplier_5,Mobile App,Returning,178.6,3,2.4,0
O04693,P0103,Books,Central,Supplier_5,Website,New,265.07,6,3.2,0
O04694,P0281,Beauty,South,Supplier_8,Website,Returning,225.93,5,2.7,0
O04695,P0438,Books,East,Supplier_8,Mobile App,New,441.16,9,2.8,0
O04696,P0471,Clothing,West,Supplier_10,Mobile App,New,257.71,1,4.9,0
O04697,P0096,Beauty,East,Supplier_8,Third-party,Returning,258.8,3,2.2,0
O04698,P0387,Books,North,Supplier_9,Mobile App,Returning,77.8,3,3.5,0
O04699,P0496,Electronics,South,Supplier_6,Third-party,Returning,491.54,6,2.7,0
O04700,P0081,Books,East,Supplier_9,Mobile App,Loyal,132.49,8,1.2,0
O04701,P0170,Beauty,South,Supplier_8,Mobile App,Returning,45.95,3,3.0,0
O04702,P0086,Beauty,West,Supplier_2,Website,Returning,334.94,3,4.3,0
O04703,P0078,Books,South,Supplier_4,Website,Loyal,301.73,6,1.4,0
O04704,P0022,Electronics,East,Supplier_4,Third-party,Loyal,213.42,8,1.3,0
O04705,P0438,Home Decor,Central,Supplier_4,Mobile App,Loyal,216.87,6,1.6,1
O04706,P0194,Home Decor,East,Supplier_4,Mobile App,New,394.68,3,4.1,0
O04707,P0010,Beauty,Central,Supplier_9,Mobile App,Returning,105.9,4,3.9,0
O04708,P0200,Electronics,West,Supplier_8,Third-party,Returning,411.92,1,3.3,0
O04709,P0478,Clothing,Central,Supplier_7,Mobile App,Returning,327.89,8,2.9,1
O04710,P0250,Beauty,North,Supplier_8,Website,Returning,215.3,4,4.6,0
O04711,P0140,Toys,East,Supplier_7,Website,New,234.43,6,4.1,0
O04712,P0065,Electronics,West,Supplier_10,Third-party,New,135.76,3,4.2,1
O04713,P0377,Toys,South,Supplier_10,Website,New,378.54,6,4.3,0
O04714,P0457,Toys,East,Supplier_4,Mobile App,Loyal,261.31,9,3.6,0
O04715,P0044,Beauty,South,Supplier_2,Website,New,167.22,9,2.8,0
O04716,P0460,Home Decor,South,Supplier_5,Website,New,302.06,3,4.5,0
O04717,P0277,Books,East,Supplier_4,Website,New,497.91,3,4.7,0
O04718,P0446,Toys,East,Supplier_7,Third-party,Loyal,223.28,4,1.1,0
O04719,P0159,Books,North,Supplier_9,Mobile App,New,461.14,7,1.2,1
O04720,P0020,Beauty,Central,Supplier_5,Third-party,Loyal,179.06,3,4.8,0
O04721,P0045,Clothing,Central,Supplier_1,Website,New,36.82,8,2.1,0
O04722,P0385,Home Decor,West,Supplier_8,Third-party,Loyal,110.08,8,4.5,0
O04723,P0127,Beauty,North,Supplier_6,Mobile App,Returning,215.16,6,2.6,0
O04724,P0242,Books,West,Supplier_2,Third-party,Returning,117.62,4,1.5,1
O04725,P0057,Electronics,East,Supplier_9,Website,Loyal,10.11,5,1.3,0
O04726,P0126,Home Decor,North,Supplier_7,Mobile App,Returning,458.35,2,1.6,0
O04727,P0235,Electronics,East,Supplier_8,Mobile App,New,423.5,6,2.0,0
O04728,P0119,Electronics,East,Supplier_10,Website,New,373.72,3,3.0,1
O04729,P0218,Clothing,West,Supplier_5,Website,Loyal,92.23,6,3.8,1
O04730,P0051,Books,Central,Supplier_2,Third-party,Loyal,68.98,5,4.9,0
O04731,P0154,Toys,Central,Supplier_6,Mobile App,Loyal,43.13,2,2.8,0
O04732,P0354,Beauty,North,Supplier_4,Third-party,Returning,364.77,5,3.1,0
O04733,P0483,Books,South,Supplier_9,Third-party,Loyal,465.12,5,3.1,0
O04734,P0331,Electronics,East,Supplier_10,Third-party,Loyal,220.96,9,3.2,1
O04735,P0109,Toys,North,Supplier_2,Website,New,68.38,8,3.1,0
O04736,P0122,Toys,North,Supplier_5,Third-party,Returning,261.07,7,1.0,0
O04737,P0070,Electronics,East,Supplier_10,Third-party,Loyal,180.93,3,1.0,1
O04738,P0330,Home Decor,Central,Supplier_1,Third-party,Loyal,193.66,4,1.4,0
O04739,P0406,Clothing,North,Supplier_9,Third-party,New,314.45,6,1.4,0
O04740,P0483,Books,East,Supplier_7,Third-party,New,362.17,3,3.8,0
O04741,P0232,Electronics,South,Supplier_6,Mobile App,Loyal,64.2,9,1.8,0
O04742,P0228,Electronics,East,Supplier_9,Mobile App,Loyal,27.44,8,4.6,0
O04743,P0049,Beauty,North,Supplier_1,Website,Returning,497.22,6,4.7,0
O04744,P0116,Beauty,East,Supplier_10,Third-party,New,124.04,4,4.9,0
O04745,P0409,Toys,West,Supplier_7,Mobile App,New,36.38,7,4.8,0
O04746,P0142,Books,Central,Supplier_6,Mobile App,New,103.04,3,2.1,1
O04747,P0381,Home Decor,North,Supplier_3,Third-party,Returning,29.09,8,3.0,0
O04748,P0483,Clothing,West,Supplier_1,Third-party,Loyal,201.99,1,1.7,0
O04749,P0330,Electronics,East,Supplier_3,Website,Returning,403.18,3,4.2,0
O04750,P0450,Books,South,Supplier_8,Website,New,177.21,5,4.6,1
O04751,P0452,Electronics,West,Supplier_9,Third-party,Loyal,227.65,5,4.4,0
O04752,P0292,Beauty,South,Supplier_8,Website,New,341.04,2,2.7,0
O04753,P0065,Clothing,East,Supplier_5,Third-party,New,259.36,8,4.0,0
O04754,P0341,Books,North,Supplier_3,Mobile App,New,432.11,5,1.4,0
O04755,P0407,Home Decor,North,Supplier_4,Website,New,434.36,7,1.2,0
O04756,P0337,Electronics,West,Supplier_8,Website,New,14.86,7,4.0,1
O04757,P0214,Beauty,Central,Supplier_5,Website,Returning,391.24,5,2.7,0
